symbol,date,open,high,low,close,volume,adjclose
ARDX,2025-03-21,5.429999828338623,5.494999885559082,5.0,5.130000114440918,8718100,5.130000114440918
ARDX,2025-03-24,5.199999809265137,5.364999771118164,5.119999885559082,5.25,3717100,5.25
ARDX,2025-03-25,5.239999771118164,5.264999866485596,5.03000020980835,5.190000057220459,7507900,5.190000057220459
ARDX,2025-03-26,5.230000019073486,5.230000019073486,4.949999809265137,5.039999961853027,5324600,5.039999961853027
ARDX,2025-03-27,5.03000020980835,5.190000057220459,4.949999809265137,5.139999866485596,4977800,5.139999866485596
ARDX,2025-03-28,5.139999866485596,5.139999866485596,4.909999847412109,4.929999828338623,3517300,4.929999828338623
ARDX,2025-03-31,4.829999923706055,5.0,4.675000190734863,4.909999847412109,5716300,4.909999847412109
ARDX,2025-04-01,4.909999847412109,4.949999809265137,4.744999885559082,4.789999961853027,5075500,4.789999961853027
ARDX,2025-04-02,4.730000019073486,4.920000076293945,4.71999979019165,4.880000114440918,4530100,4.880000114440918
ARDX,2025-04-03,4.760000228881836,4.829999923706055,4.525000095367432,4.739999771118164,6586300,4.739999771118164
ARDX,2025-04-04,4.590000152587891,4.704999923706055,4.449999809265137,4.550000190734863,8789800,4.550000190734863
ARDX,2025-04-07,4.369999885559082,4.599999904632568,4.150000095367432,4.449999809265137,6844700,4.449999809265137
ARDX,2025-04-08,4.650000095367432,4.730000019073486,4.28000020980835,4.329999923706055,5471000,4.329999923706055
ARDX,2025-04-09,4.239999771118164,4.622000217437744,4.019999980926514,4.5,8055900,4.5
ARDX,2025-04-10,4.369999885559082,4.389999866485596,4.059999942779541,4.25,6257600,4.25
ARDX,2025-04-11,4.21999979019165,4.494999885559082,4.170000076293945,4.460000038146973,6123100,4.460000038146973
ARDX,2025-04-14,4.650000095367432,4.690000057220459,4.429999828338623,4.570000171661377,4497100,4.570000171661377
ARDX,2025-04-15,4.559999942779541,4.699999809265137,4.519999980926514,4.639999866485596,4802600,4.639999866485596
ARDX,2025-04-16,4.630000114440918,4.675000190734863,4.505000114440918,4.599999904632568,3501600,4.599999904632568
ARDX,2025-04-17,4.599999904632568,4.829999923706055,4.550000190734863,4.815000057220459,5059300,4.815000057220459
ARDX,2025-04-21,4.75,4.809999942779541,4.539999961853027,4.559999942779541,4425200,4.559999942779541
ARDX,2025-04-22,4.570000171661377,4.840000152587891,4.570000171661377,4.809999942779541,4990700,4.809999942779541
ARDX,2025-04-23,4.949999809265137,5.070000171661377,4.760000228881836,4.849999904632568,4194000,4.849999904632568
ARDX,2025-04-24,4.849999904632568,5.03000020980835,4.800000190734863,5.019999980926514,4890600,5.019999980926514
ARDX,2025-04-25,5.0,5.28000020980835,4.892000198364258,5.260000228881836,4563900,5.260000228881836
ARDX,2025-04-28,5.300000190734863,5.389999866485596,5.25,5.349999904632568,4934000,5.349999904632568
ARDX,2025-04-29,5.360000133514404,5.545000076293945,5.28000020980835,5.449999809265137,5000300,5.449999809265137
ARDX,2025-04-30,5.349999904632568,5.574999809265137,5.25,5.505000114440918,3926700,5.505000114440918
ARDX,2025-05-01,5.510000228881836,5.644999980926514,5.389999866485596,5.46999979019165,6845000,5.46999979019165
ARDX,2025-05-02,4.051000118255615,4.570000171661377,4.019999980926514,4.130000114440918,20522400,4.130000114440918
ARDX,2025-05-05,4.119999885559082,4.179999828338623,3.619999885559082,3.734999895095825,14002300,3.734999895095825
ARDX,2025-05-06,3.890000104904175,4.0,3.809999942779541,3.950000047683716,8929200,3.950000047683716
ARDX,2025-05-07,3.950000047683716,3.950000047683716,3.6600000858306885,3.700000047683716,5563100,3.700000047683716
ARDX,2025-05-08,3.6600000858306885,3.7699999809265137,3.5,3.640000104904175,6688400,3.640000104904175
ARDX,2025-05-09,3.5799999237060547,3.7100000381469727,3.559999942779541,3.619999885559082,5442900,3.619999885559082
ARDX,2025-05-12,3.6500000953674316,3.7170000076293945,3.5,3.5299999713897705,6268200,3.5299999713897705
ARDX,2025-05-13,3.5199999809265137,3.549999952316284,3.3499999046325684,3.390000104904175,5127400,3.390000104904175
ARDX,2025-05-14,3.369999885559082,3.380000114440918,3.259999990463257,3.2799999713897705,5124000,3.2799999713897705
ARDX,2025-05-15,3.2699999809265137,3.4100000858306885,3.2100000381469727,3.380000114440918,4118800,3.380000114440918
ARDX,2025-05-16,3.4200000762939453,4.039999961853027,3.4200000762939453,3.880000114440918,10688300,3.880000114440918
ARDX,2025-05-19,3.75,4.070000171661377,3.75,4.059999942779541,5015000,4.059999942779541
ARDX,2025-05-20,4.130000114440918,4.269999980926514,3.9800000190734863,4.179999828338623,5854900,4.179999828338623
ARDX,2025-05-21,4.150000095367432,4.175000190734863,3.950000047683716,3.990000009536743,4528000,3.990000009536743
ARDX,2025-05-22,3.940000057220459,4.03000020980835,3.930000066757202,3.9600000381469727,2641800,3.9600000381469727
ARDX,2025-05-23,3.859999895095825,4.0,3.859999895095825,3.9700000286102295,2574300,3.9700000286102295
ARDX,2025-05-27,4.03000020980835,4.059999942779541,3.950000047683716,3.9700000286102295,2749300,3.9700000286102295
ARDX,2025-05-28,3.9600000381469727,4.045000076293945,3.9100000858306885,3.9100000858306885,3338000,3.9100000858306885
ARDX,2025-05-29,3.930000066757202,4.059999942779541,3.9000000953674316,4.03000020980835,3391100,4.03000020980835
ARDX,2025-05-30,4.0,4.010000228881836,3.6600000858306885,3.6700000762939453,5882700,3.6700000762939453
ARDX,2025-06-02,3.7100000381469727,3.930000066757202,3.569999933242798,3.8499999046325684,5238500,3.8499999046325684
ARDX,2025-06-03,3.8499999046325684,3.9700000286102295,3.75,3.930000066757202,3919000,3.930000066757202
ARDX,2025-06-04,3.950000047683716,3.9549999237060547,3.625,3.690000057220459,7197100,3.690000057220459
ARDX,2025-06-05,3.700000047683716,3.759999990463257,3.619999885559082,3.640000104904175,3129600,3.640000104904175
ARDX,2025-06-06,3.680000066757202,3.805000066757202,3.6700000762939453,3.680000066757202,6929400,3.680000066757202
ARDX,2025-06-09,3.7300000190734863,3.7699999809265137,3.609999895095825,3.759999990463257,5289900,3.759999990463257
ARDX,2025-06-10,3.759999990463257,3.880000114440918,3.7300000190734863,3.740000009536743,5212100,3.740000009536743
ARDX,2025-06-11,3.759999990463257,3.7899999618530273,3.630000114440918,3.700000047683716,5650000,3.700000047683716
ARDX,2025-06-12,3.740000009536743,3.880000114440918,3.700000047683716,3.7200000286102295,6866800,3.7200000286102295
ARDX,2025-06-13,3.6500000953674316,3.7899999618530273,3.5799999237060547,3.5999999046325684,6006300,3.5999999046325684
ARDX,2025-06-16,3.630000114440918,3.7100000381469727,3.559999942779541,3.6600000858306885,4236600,3.6600000858306885
ARDX,2025-06-17,3.640000104904175,3.6700000762939453,3.5399999618530273,3.549999952316284,2648500,3.549999952316284
ARDX,2025-06-18,3.609999895095825,3.7200000286102295,3.5399999618530273,3.609999895095825,4521200,3.609999895095825
ARDX,2025-06-20,3.694999933242798,3.7100000381469727,3.549999952316284,3.559999942779541,3484500,3.559999942779541
ARDX,2025-06-23,3.509999990463257,3.630000114440918,3.490000009536743,3.630000114440918,3514000,3.630000114440918
ARDX,2025-06-24,3.690000057220459,3.7200000286102295,3.549999952316284,3.680000066757202,4960400,3.680000066757202
ARDX,2025-06-25,3.680000066757202,3.690000057220459,3.559999942779541,3.630000114440918,2480300,3.630000114440918
ARDX,2025-06-26,3.630000114440918,3.690000057220459,3.5999999046325684,3.684999942779541,2871400,3.684999942779541
ARDX,2025-06-27,3.680000066757202,3.7300000190734863,3.6600000858306885,3.690000057220459,3114800,3.690000057220459
ARDX,2025-06-30,3.740000009536743,3.994999885559082,3.740000009536743,3.9200000762939453,5158700,3.9200000762939453
ARDX,2025-07-01,3.9100000858306885,4.054999828338623,3.799999952316284,3.9000000953674316,5190200,3.9000000953674316
ARDX,2025-07-02,3.9100000858306885,4.340000152587891,3.9100000858306885,4.190000057220459,8063800,4.190000057220459
ARDX,2025-07-03,4.21999979019165,4.315000057220459,4.170000076293945,4.269999980926514,2838500,4.269999980926514
ARDX,2025-07-07,4.230000019073486,4.369999885559082,4.135000228881836,4.349999904632568,4250100,4.349999904632568
ARDX,2025-07-08,4.389999866485596,4.53000020980835,4.309999942779541,4.480000019073486,6184000,4.480000019073486
ARDX,2025-07-09,4.489999771118164,4.670000076293945,4.46999979019165,4.599999904632568,6910100,4.599999904632568
ARDX,2025-07-10,4.599999904632568,4.710000038146973,4.53000020980835,4.699999809265137,4163400,4.699999809265137
ARDX,2025-07-11,4.659999847412109,4.675000190734863,4.480000019073486,4.489999771118164,4590300,4.489999771118164
ARDX,2025-07-14,4.400000095367432,4.715000152587891,4.340000152587891,4.610000133514404,8793300,4.610000133514404
ARDX,2025-07-15,4.630000114440918,4.670000076293945,4.489999771118164,4.5,3041000,4.5
ARDX,2025-07-16,4.519999980926514,4.650000095367432,4.489999771118164,4.599999904632568,3889100,4.599999904632568
ARDX,2025-07-17,4.599999904632568,4.690000057220459,4.5,4.519999980926514,2658400,4.519999980926514
ARDX,2025-07-18,4.559999942779541,4.650000095367432,4.369999885559082,4.409999847412109,3251300,4.409999847412109
ARDX,2025-07-21,4.429999828338623,4.519999980926514,4.380000114440918,4.420000076293945,3877700,4.420000076293945
ARDX,2025-07-22,4.389999866485596,4.440000057220459,4.320000171661377,4.425000190734863,2303700,4.425000190734863
ARDX,2025-07-23,4.440000057220459,4.460000038146973,4.269999980926514,4.389999866485596,2731200,4.389999866485596
ARDX,2025-07-24,4.420000076293945,4.474999904632568,4.34499979019165,4.360000133514404,2759900,4.360000133514404
ARDX,2025-07-25,4.360000133514404,4.360000133514404,4.210000038146973,4.289999961853027,3070700,4.289999961853027
ARDX,2025-07-28,4.289999961853027,4.3979997634887695,4.244999885559082,4.28000020980835,3177000,4.28000020980835
ARDX,2025-07-29,4.289999961853027,4.300000190734863,4.210000038146973,4.21999979019165,2528700,4.21999979019165
ARDX,2025-07-30,4.289999961853027,4.46999979019165,4.28000020980835,4.340000152587891,4005900,4.340000152587891
ARDX,2025-07-31,4.300000190734863,4.360000133514404,4.210000038146973,4.239999771118164,3399700,4.239999771118164
ARDX,2025-08-01,4.239999771118164,4.445000171661377,4.074999809265137,4.329999923706055,4233800,4.329999923706055
ARDX,2025-08-04,4.320000171661377,4.449999809265137,4.239999771118164,4.389999866485596,6086300,4.389999866485596
ARDX,2025-08-05,5.074999809265137,5.489999771118164,4.960000038146973,5.130000114440918,15845200,5.130000114440918
ARDX,2025-08-06,5.130000114440918,5.255000114440918,5.005000114440918,5.199999809265137,6315900,5.199999809265137
ARDX,2025-08-07,5.224999904632568,5.309999942779541,5.010000228881836,5.139999866485596,4278300,5.139999866485596
ARDX,2025-08-08,5.190000057220459,5.249000072479248,5.09499979019165,5.210000038146973,4029700,5.210000038146973
ARDX,2025-08-11,5.199999809265137,5.420000076293945,5.182000160217285,5.400000095367432,3419100,5.400000095367432
ARDX,2025-08-12,5.440000057220459,5.644999980926514,5.429999828338623,5.599999904632568,3312200,5.599999904632568
ARDX,2025-08-13,5.630000114440918,5.840000152587891,5.570000171661377,5.75,5213600,5.75
ARDX,2025-08-14,5.679999828338623,5.949999809265137,5.6620001792907715,5.840000152587891,3632100,5.840000152587891
ARDX,2025-08-15,5.869999885559082,6.010000228881836,5.835000038146973,5.96999979019165,4606800,5.96999979019165
ARDX,2025-08-18,5.960000038146973,6.119999885559082,5.795000076293945,5.809999942779541,3658000,5.809999942779541
ARDX,2025-08-19,5.809999942779541,6.0,5.809999942779541,5.860000133514404,4728200,5.860000133514404
ARDX,2025-08-20,5.860000133514404,5.989999771118164,5.781000137329102,5.989999771118164,4737900,5.989999771118164
ARDX,2025-08-21,5.929999828338623,6.110000133514404,5.875,6.110000133514404,3071100,6.110000133514404
ARDX,2025-08-22,6.079999923706055,6.289999961853027,6.079999923706055,6.110000133514404,3654000,6.110000133514404
ARDX,2025-08-25,6.139999866485596,6.235000133514404,6.059999942779541,6.059999942779541,2878500,6.059999942779541
ARDX,2025-08-26,6.039999961853027,6.204999923706055,6.0,6.199999809265137,1792000,6.199999809265137
ARDX,2025-08-27,6.150000095367432,6.260000228881836,6.110000133514404,6.190000057220459,2484600,6.190000057220459
ARDX,2025-08-28,6.190000057220459,6.426000118255615,6.110000133514404,6.380000114440918,3042800,6.380000114440918
ARDX,2025-08-29,6.400000095367432,6.400000095367432,6.235000133514404,6.360000133514404,2372600,6.360000133514404
ARDX,2025-09-02,6.264999866485596,6.525000095367432,6.264999866485596,6.400000095367432,3596800,6.400000095367432
ARDX,2025-09-03,6.519999980926514,6.644999980926514,6.389999866485596,6.510000228881836,3449900,6.510000228881836
ARDX,2025-09-04,6.489999771118164,6.570000171661377,6.380000114440918,6.570000171661377,4155700,6.570000171661377
ARDX,2025-09-05,6.570000171661377,6.619999885559082,6.434999942779541,6.519999980926514,3006800,6.519999980926514
ARDX,2025-09-08,6.519999980926514,6.630000114440918,6.369999885559082,6.590000152587891,3950900,6.590000152587891
ARDX,2025-09-09,6.579999923706055,6.599999904632568,6.440000057220459,6.559999942779541,3143700,6.559999942779541
ARDX,2025-09-10,6.579999923706055,6.639999866485596,6.46999979019165,6.639999866485596,2692100,6.639999866485596
ARDX,2025-09-11,6.650000095367432,6.78000020980835,6.550000190734863,6.679999828338623,3654400,6.679999828338623
ARDX,2025-09-12,6.679999828338623,6.690000057220459,6.579999923706055,6.610000133514404,2350100,6.610000133514404
ARDX,2025-09-15,6.579999923706055,6.619999885559082,6.465000152587891,6.53000020980835,2878600,6.53000020980835
ARDX,2025-09-16,6.570000171661377,6.590000152587891,6.389999866485596,6.420000076293945,2880600,6.420000076293945
ARDX,2025-09-17,6.429999828338623,6.489999771118164,6.164999961853027,6.190000057220459,2896300,6.190000057220459
ARDX,2025-09-18,6.239999771118164,6.425000190734863,6.21999979019165,6.420000076293945,3172100,6.420000076293945
ARDX,2025-09-19,6.409999847412109,6.420000076293945,6.159999847412109,6.210000038146973,4816700,6.210000038146973
ARDX,2025-09-22,6.210000038146973,6.275000095367432,6.199999809265137,6.21999979019165,2040500,6.21999979019165
ARDX,2025-09-23,6.190000057220459,6.21999979019165,6.090000152587891,6.150000095367432,1707600,6.150000095367432
ARDX,2025-09-24,6.170000076293945,6.204999923706055,6.099999904632568,6.150000095367432,1812700,6.150000095367432
ARDX,2025-09-25,6.130000114440918,6.139999866485596,5.920000076293945,5.960000038146973,3377600,5.960000038146973
ARDX,2025-09-26,6.0,6.034999847412109,5.485000133514404,5.539999961853027,5434800,5.539999961853027
ARDX,2025-09-29,5.570000171661377,5.675000190734863,5.5,5.630000114440918,3692700,5.630000114440918
ARDX,2025-09-30,5.630000114440918,5.635000228881836,5.489999771118164,5.510000228881836,3098200,5.510000228881836
ARDX,2025-10-01,5.480000019073486,5.531000137329102,5.329999923706055,5.360000133514404,2973500,5.360000133514404
ARDX,2025-10-02,5.320000171661377,5.355000019073486,5.235000133514404,5.25,2310800,5.25
ARDX,2025-10-03,5.25,5.349999904632568,5.239999771118164,5.260000228881836,3252700,5.260000228881836
